,Mes,Nom mes,Any,Regió Policial (RP),Àrea Bàsica Policial (ABP),Títol Codi Penal,Tipus de fet,Coneguts,Resolts,Detencions
30,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,De les falsedats,Falsedats documentals,7,5,2
31,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,De les lesions,Lesions,30,31,22
32,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,3,3,1
33,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,49,6,1
34,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,27,7,
35,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,64,4,3
36,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,13,11,8
37,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,3,2,
38,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,138,20,33
39,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,157,7,12
40,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,196,26,24
41,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,30,17,7
42,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra la comunitat internacional,Contra la comunitat internacional,,,1
43,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra la Constitució,Contra exercici drets fonamentals i llibertats públiques,,2,
44,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,
45,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat,Amenaces,22,21,13
46,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat,Coaccions,2,1,1
47,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat,Detenció il·legal,2,1,1
48,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,,
49,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat i la indemnitat sexuals,Assetjament sexual,1,1,
50,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",1,1,
51,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,2,3,
52,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'Administració de justícia,Trencament de condemna,9,9,7
53,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra les relacions familiars,Contra els drets i deures familiars,5,4,
54,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'ordre públic,Desordres públics,,1,
55,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,7,7,10
56,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,3,3,2
57,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Faltes contra el patrimoni,Faltes contra el patrimoni,430,86,3
58,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Faltes contra els interessos generals,Faltes contra els interessos generals,1,1,
59,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Faltes contra les persones,Faltes contra les persones,57,45,
60,1,gener,2012,RP  Metropolitana Nord,ABP Badalona,Faltes contra l'ordre públic,Faltes contra l'ordre públic,5,4,
61,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,De l’homicidi i les seves formes,Homicidi temptativa,1,1,2
62,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,De les falsedats,De la usurpació de l'estat civil,1,2,
63,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,De les falsedats,Falsedats documentals,3,3,1
64,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,De les lesions,Lesions,15,14,9
65,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,3,3,1
66,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,4,5,
67,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,22,1,
68,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,15,2,4
69,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,48,8,6
70,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,2,2,
71,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,2,2,1
72,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,121,19,16
73,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,124,20,8
74,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,52,10,13
75,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,22,16,4
76,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,1,1,4
77,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l’honor,Calúmnia,,1,
78,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,,
79,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,1
80,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat,Amenaces,13,12,5
81,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,3,3,2
82,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,3,,
83,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",1,1,
84,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,2,2,
85,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'Administració de justícia,Trencament de condemna,9,9,6
86,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra les relacions familiars,Contra els drets i deures familiars,5,5,
87,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'ordre públic,Organitzacions i grups criminals,1,1,
88,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,9,9,9
89,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,1,2
90,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Faltes contra el patrimoni,Faltes contra el patrimoni,352,35,1
91,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Faltes contra els interessos generals,Faltes contra els interessos generals,1,,
92,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Faltes contra les persones,Faltes contra les persones,52,44,
93,1,gener,2012,RP  Metropolitana Nord,ABP Cerdanyola,Faltes contra l'ordre públic,Faltes contra l'ordre públic,4,5,
94,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,De l’homicidi i les seves formes,Homicidi consumat,1,1,2
95,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,De les falsedats,De la usurpació de l'estat civil,5,2,
96,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,De les falsedats,Falsedats documentals,4,2,1
97,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,De les falsedats,Usurpació de funcions públiques i intrusisme,1,1,1
98,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,De les lesions,Lesions,43,38,11
99,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,7,8,3
100,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Del tràfic d’éssers humans,Tràfic d'éssers humans,,1,
101,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,5,3,
102,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,64,4,
103,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,34,6,
104,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,128,6,3
105,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,
106,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,4,4,
107,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,240,30,22
108,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,164,6,9
109,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,68,13,9
110,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,19,10,1
111,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat,Amenaces,16,15,3
112,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat,Coaccions,2,2,
113,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat,Detenció il·legal,2,1,1
114,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,2,2,
115,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,1
116,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat i la indemnitat sexuals,Exhibicionisme i provocació sexual,1,1,
117,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'Administració de justícia,Realització arbitrària del propi dret,1,1,
118,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'Administració de justícia,Trencament de condemna,18,13,4
119,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra les relacions familiars,Contra els drets i deures familiars,6,7,
120,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'ordre públic,Desordres públics,1,1,1
121,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,6,8,4
122,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,8,7,13
123,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Faltes contra el patrimoni,Faltes contra el patrimoni,417,48,2
124,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Faltes contra les persones,Faltes contra les persones,85,76,
125,1,gener,2012,RP  Metropolitana Nord,ABP Granollers,Faltes contra l'ordre públic,Faltes contra l'ordre públic,6,6,
126,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,De les falsedats,De la usurpació de l'estat civil,5,2,1
127,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,De les falsedats,Falsedats documentals,5,3,1
128,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,De les falsedats,Falsificació de moneda i efectes timbrats,,1,5
129,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,De les lesions,Lesions,16,16,7
130,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,7,6,5
131,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,4,1,
132,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,34,8,2
133,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,13,3,2
134,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Extorsió,,1,
135,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,62,6,2
136,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,2,1,
137,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,1,,
138,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,107,16,18
139,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,117,2,3
140,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,62,9,9
141,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,22,7,1
142,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra la llibertat,Amenaces,7,5,2
143,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,2,1
144,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra la llibertat i la indemnitat sexuals,Exhibicionisme i provocació sexual,1,,
145,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra l'Administració de justícia,Trencament de condemna,4,3,2
146,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra les relacions familiars,Contra els drets i deures familiars,3,1,1
147,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,7,8,6
148,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,4,5,10
149,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Faltes contra el patrimoni,Faltes contra el patrimoni,327,39,
150,1,gener,2012,RP  Metropolitana Nord,ABP Mataró,Faltes contra les persones,Faltes contra les persones,62,51,
151,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,De l’homicidi i les seves formes,Homicidi consumat,1,1,1
152,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,De les falsedats,De la usurpació de l'estat civil,1,,
153,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,De les falsedats,Falsedats documentals,1,1,
154,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,De les lesions,Lesions,10,10,5
155,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,3,3,
156,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,4,2,
157,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,8,1,
158,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,6,1,
159,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,38,7,3
160,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,2,1,
161,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,1,1,
162,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,48,4,6
163,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,49,3,3
164,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,15,4,3
165,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,13,5,1
166,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,1,1,
167,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,2,1,
168,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra la llibertat,Amenaces,9,8,5
169,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",1,1,
170,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,1,,
171,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'Administració de justícia,Trencament de condemna,1,1,
172,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'ordre públic,Desordres públics,1,1,
173,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra el patrimoni,Faltes contra el patrimoni,176,37,
174,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra els interessos generals,Faltes contra els interessos generals,1,1,
175,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra les persones,Faltes contra les persones,29,28,
176,1,gener,2012,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra l'ordre públic,Faltes contra l'ordre públic,2,2,
177,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,De les lesions,Lesions,6,6,2
178,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,1,1,1
179,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,2,3,
180,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,10,1,
181,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,11,5,2
182,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,25,5,
183,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,2,2,1
184,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,72,15,4
185,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,44,1,2
186,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,16,5,1
187,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,22,10,2
188,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,1,
189,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra la llibertat,Amenaces,5,5,1
190,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra la llibertat,Coaccions,1,,
191,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,
192,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra l'Administració de justícia,Trencament de condemna,1,1,
193,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,
194,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,
195,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,,1,
196,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,"Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient","Protecció de la flora, fauna i animals domèstics",2,,
197,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Faltes contra el patrimoni,Faltes contra el patrimoni,140,16,
198,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Faltes contra els interessos generals,Faltes contra els interessos generals,1,1,
199,1,gener,2012,RP  Metropolitana Nord,ABP Premià de Mar,Faltes contra les persones,Faltes contra les persones,38,26,
