,Mes,Nom mes,Any,Regió Policial (RP),Àrea Bàsica Policial (ABP),Títol Codi Penal,Tipus de fet,Coneguts,Resolts,Detencions
0,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,De l’homicidi i les seves formes,Homicidi consumat,1,1,1
1,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,De l’omissió del deure d’auxili,Omissió del deure de socors,1,,
2,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,De les falsedats,Falsedats documentals,1,1,
3,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,De les falsedats,Falsificació de moneda i efectes timbrats,4,3,
4,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,De les lesions,Lesions,45,42,6
5,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,3,3,
6,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,2,2,
7,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,110,13,
8,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,2,1,
9,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,60,5,1
10,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,142,21,2
11,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,11,7,2
12,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,100,13,8
13,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,37,6,5
14,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,14,5,3
15,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,7,5,2
16,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l’honor,Injúria,1,1,
17,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,,
18,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,1
19,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat,Amenaces,25,28,4
20,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat,Coaccions,10,7,
21,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,2,1,
22,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat i la indemnitat sexuals,Exhibicionisme i provocació sexual,1,,
23,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",4,3,
24,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,1,1,
25,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l'Administració de justícia,Trencament de condemna,3,3,2
26,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra les relacions familiars,Contra els drets i deures familiars,5,5,
27,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,4,4,2
28,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,2,2,2
29,1,gener,2016,RP  Metropolitana Nord,ABP Arenys de Mar,"Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient","Protecció de la flora, fauna i animals domèstics",2,2,
30,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,De les falsedats,De la usurpació de l'estat civil,1,,
31,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,De les falsedats,Falsedats documentals,1,,
32,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,De les falsedats,Falsificació de moneda i efectes timbrats,1,,
33,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,De les lesions,Lesions,49,44,14
34,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,10,9,2
35,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Del tràfic d’éssers humans,Tràfic d'éssers humans,,1,3
36,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,8,3,
37,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,142,13,
38,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,2,1,
39,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,94,11,
40,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,379,84,13
41,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,23,17,1
42,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,1,1,
43,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,86,7,10
44,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,138,3,
45,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,135,15,9
46,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,38,26,
47,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra l’honor,Injúria,2,1,
48,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,4,3,
49,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,3
50,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat,Amenaces,35,32,10
51,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat,Coaccions,3,3,
52,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat,Detenció il·legal,2,1,1
53,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,2,2,1
54,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,
55,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",3,1,1
56,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'Administració de justícia,Trencament de condemna,7,7,2
57,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra les relacions familiars,Contra els drets i deures familiars,3,4,
58,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'ordre públic,Organitzacions i grups criminals,1,,1
59,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,6,6,8
60,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,3,3,4
61,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Dels delictes contra la seguretat col·lectiva,Incendi,1,,
62,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,"Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient","Protecció de la flora, fauna i animals domèstics",1,1,
63,1,gener,2016,RP  Metropolitana Nord,ABP Badalona,Faltes contra el patrimoni,Faltes contra el patrimoni,,3,
64,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,De l’homicidi i les seves formes,Homicidi temptativa,1,,1
65,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,De les falsedats,Falsificació de moneda i efectes timbrats,1,1,
66,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,De les lesions,Lesions,39,35,11
67,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,5,5,
68,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,5,,
69,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,103,6,1
70,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,76,13,1
71,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,201,22,4
72,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,4,4,
73,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,3,2,
74,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,82,10,4
75,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,82,1,
76,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,25,10,3
77,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,16,9,
78,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,4,,
79,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,1
80,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat,Amenaces,20,17,3
81,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat,Coaccions,11,10,
82,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,2,2,2
83,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat i la indemnitat sexuals,Assetjament sexual,1,,
84,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'Administració de justícia,Trencament de condemna,4,4,1
85,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra les relacions familiars,Contra els drets i deures familiars,4,4,
86,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,7,6,5
87,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,4,3,9
88,1,gener,2016,RP  Metropolitana Nord,ABP Cerdanyola,Dels delictes contra la seguretat col·lectiva,Incendi,1,1,1
89,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,De l’homicidi i les seves formes,Homicidi per imprudència,1,,
90,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,De les falsedats,De la usurpació de l'estat civil,3,1,
91,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,De les falsedats,Falsedats documentals,3,2,
92,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,De les falsedats,Falsificació de moneda i efectes timbrats,1,2,
93,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,De les falsedats,Usurpació de funcions públiques i intrusisme,1,1,
94,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,De les lesions,Lesions,62,61,10
95,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,3,3,1
96,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,8,4,
97,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,166,12,
98,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,132,17,2
99,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Extorsió,1,,
100,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,347,40,3
101,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,4,3,
102,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,2,2,2
103,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,264,27,5
104,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,103,6,2
105,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,31,5,3
106,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,22,5,
107,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,3,3,
108,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra l’honor,Injúria,3,2,
109,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra la Constitució,Contra exercici drets fonamentals i llibertats públiques,1,,
110,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,,
111,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat,Amenaces,33,28,6
112,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat,Coaccions,9,9,
113,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,6,4,
114,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,2,,
115,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,1,1,
116,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'Administració de justícia,Trencament de condemna,3,5,1
117,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,
118,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'ordre públic,Organitzacions i grups criminals,,,2
119,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,6,6,9
120,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,6,6,6
121,1,gener,2016,RP  Metropolitana Nord,ABP Granollers,Faltes contra el patrimoni,Faltes contra el patrimoni,,1,
122,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,De l’homicidi i les seves formes,Homicidi per imprudència,1,,
123,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,De les falsedats,De la usurpació de l'estat civil,3,,
124,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,De les falsedats,Falsificació de moneda i efectes timbrats,4,2,
125,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,De les lesions,Lesions,35,32,7
126,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,6,7,2
127,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,9,5,
128,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,99,8,
129,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,1,
130,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,67,14,
131,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,269,44,3
132,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,12,10,
133,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,2,2,
134,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,91,7,3
135,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,59,4,4
136,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,51,8,6
137,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,17,11,
138,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,1,,
139,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,2,1,
140,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,
141,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra la llibertat,Amenaces,22,18,
142,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra la llibertat,Coaccions,6,3,
143,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra la llibertat,Detenció il·legal,1,,
144,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra l'Administració de justícia,Trencament de condemna,1,1,1
145,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,2,2,1
146,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Dels delictes contra els drets dels treballadors,Contra els drets dels treballadors,,1,
147,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,1,3,3
148,1,gener,2016,RP  Metropolitana Nord,ABP Mataró,Faltes contra el patrimoni,Faltes contra el patrimoni,,1,
149,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,De les falsedats,De la usurpació de l'estat civil,2,1,
150,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,De les falsedats,Falsedats documentals,1,1,
151,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,De les lesions,Lesions,20,16,3
152,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,5,5,
153,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,4,4,
154,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,83,6,
155,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,45,9,
156,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Extorsió,1,1,
157,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,119,25,
158,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,8,6,
159,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,3,4,
160,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,76,9,3
161,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,13,1,
162,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,20,10,3
163,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,7,2,1
164,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,
165,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra la llibertat,Amenaces,19,18,3
166,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra la llibertat,Coaccions,5,5,
167,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,,
168,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra la llibertat i la indemnitat sexuals,Exhibicionisme i provocació sexual,1,,
169,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,2,1,
170,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'Administració de justícia,Trencament de condemna,2,2,
171,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,
172,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'ordre públic,Organitzacions i grups criminals,,,1
173,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,3,1,1
174,1,gener,2016,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra el patrimoni,Faltes contra el patrimoni,,1,
175,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,De les falsedats,Falsedats documentals,1,1,
176,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,De les falsedats,Falsificació de moneda i efectes timbrats,,1,
177,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,De les lesions,Lesions,24,21,6
178,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,6,6,1
179,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,1,,
180,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,67,11,
181,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,62,6,
182,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,115,7,
183,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,3,2,
184,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,61,6,4
185,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,33,,
186,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,11,3,4
187,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,11,4,1
188,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,1,1,
189,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra la llibertat,Amenaces,16,13,4
190,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra la llibertat,Coaccions,2,3,
191,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,3,7,2
192,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,
193,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra l'Administració de justícia,Trencament de condemna,6,6,2
194,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra l'ordre públic,Organitzacions i grups criminals,,,1
195,1,gener,2016,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,1,1,1
196,1,gener,2016,RP  Metropolitana Nord,ABP Rubí,De les falsedats,Falsedats documentals,2,1,1
197,1,gener,2016,RP  Metropolitana Nord,ABP Rubí,De les falsedats,Falsificació de moneda i efectes timbrats,,1,
