,Mes,Nom mes,Any,Regió Policial (RP),Àrea Bàsica Policial (ABP),Títol Codi Penal,Tipus de fet,Coneguts,Resolts,Detencions
25,1,gener,2015,RP  Metropolitana Nord,ABP Arenys de Mar,Faltes contra el patrimoni,Faltes contra el patrimoni,254,21,
26,1,gener,2015,RP  Metropolitana Nord,ABP Arenys de Mar,Faltes contra els interessos generals,Faltes contra els interessos generals,4,1,
27,1,gener,2015,RP  Metropolitana Nord,ABP Arenys de Mar,Faltes contra les persones,Faltes contra les persones,58,47,
28,1,gener,2015,RP  Metropolitana Nord,ABP Arenys de Mar,Faltes contra l'ordre públic,Faltes contra l'ordre públic,9,10,
29,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,De l’homicidi i les seves formes,Homicidi consumat,,1,
30,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,De l’homicidi i les seves formes,Homicidi temptativa,,,2
31,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,De les falsedats,De la usurpació de l'estat civil,1,2,
32,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,De les falsedats,Falsedats documentals,6,3,
33,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,De les lesions,Lesions,25,20,16
34,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,6,5,1
35,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,,1,
36,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,52,3,
37,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,35,3,1
38,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,89,14,8
39,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,31,16,2
40,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,7,5,1
41,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,92,14,10
42,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,121,3,
43,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,154,24,16
44,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,25,12,
45,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,2,,
46,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,,
47,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat,Amenaces,21,24,10
48,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat,Coaccions,1,,
49,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat,Detenció il·legal,1,1,1
50,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,4,4,
51,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,2,1,2
52,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",,1,
53,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'Administració de justícia,Trencament de condemna,2,2,3
54,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra les relacions familiars,Contra els drets i deures familiars,8,7,
55,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,4,4,4
56,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,2,1,5
57,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Dels delictes contra la seguretat col·lectiva,Incendi,1,1,1
58,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Faltes contra el patrimoni,Faltes contra el patrimoni,562,108,20
59,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Faltes contra els interessos generals,Faltes contra els interessos generals,5,3,
60,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Faltes contra les persones,Faltes contra les persones,49,47,
61,1,gener,2015,RP  Metropolitana Nord,ABP Badalona,Faltes contra l'ordre públic,Faltes contra l'ordre públic,8,7,
62,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,De les falsedats,De la usurpació de l'estat civil,1,,
63,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,De les falsedats,Falsedats documentals,1,1,
64,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,De les falsedats,Falsificació de moneda i efectes timbrats,,,2
65,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,De les lesions,Lesions,11,10,6
66,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,5,5,3
67,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,8,5,2
68,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,20,1,
69,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,17,4,1
70,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,68,11,2
71,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,8,4,
72,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Propietat intel·lectual,,1,
73,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,4,2,1
74,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,65,12,4
75,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,51,4,6
76,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,43,10,6
77,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,20,14,2
78,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,1,
79,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,,,2
80,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat,Amenaces,9,9,3
81,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat,Coaccions,3,3,
82,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",4,4,2
83,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'Administració de justícia,Trencament de condemna,3,4,2
84,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra les relacions familiars,Contra els drets i deures familiars,4,4,
85,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,4,3,3
86,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Faltes contra el patrimoni,Faltes contra el patrimoni,360,38,
87,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Faltes contra les persones,Faltes contra les persones,45,42,
88,1,gener,2015,RP  Metropolitana Nord,ABP Cerdanyola,Faltes contra l'ordre públic,Faltes contra l'ordre públic,4,4,
89,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,De les falsedats,De la usurpació de l'estat civil,6,5,
90,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,De les falsedats,Falsedats documentals,3,1,
91,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,De les lesions,Lesions,39,33,13
92,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,5,6,5
93,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,2,2,
94,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,43,5,
95,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,,1,
96,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,32,1,
97,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Extorsió,1,1,
98,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,109,29,7
99,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,12,12,
100,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,224,32,10
101,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,86,7,5
102,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,38,6,1
103,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,15,5,1
104,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,4,3,2
105,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,2,,
106,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,
107,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat,Amenaces,15,13,5
108,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat,Coaccions,5,5,
109,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,2,4,2
110,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat i la indemnitat sexuals,Assetjament sexual,1,1,
111,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,2,,
112,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'Administració de justícia,Trencament de condemna,4,4,2
113,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra les relacions familiars,Contra els drets i deures familiars,11,11,
114,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,4,5,3
115,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,9,8,6
116,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Dels delictes contra la seguretat col·lectiva,Risc catastròfic,,,1
117,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Faltes contra el patrimoni,Faltes contra el patrimoni,440,43,2
118,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Faltes contra els interessos generals,Faltes contra els interessos generals,1,,
119,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Faltes contra les persones,Faltes contra les persones,70,69,
120,1,gener,2015,RP  Metropolitana Nord,ABP Granollers,Faltes contra l'ordre públic,Faltes contra l'ordre públic,1,1,
121,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,De l’homicidi i les seves formes,Homicidi temptativa,1,,1
122,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,De les falsedats,De la usurpació de l'estat civil,3,2,1
123,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,De les falsedats,Falsedats documentals,1,2,1
124,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,De les lesions,Lesions,21,20,10
125,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,5,6,3
126,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,1,1,
127,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,23,3,4
128,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,29,6,
129,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,56,9,4
130,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,7,4,2
131,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,4,5,5
132,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,104,18,18
133,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,69,4,1
134,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,50,3,7
135,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,20,6,
136,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,1,,
137,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,1,
138,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra la llibertat,Amenaces,12,9,
139,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra la llibertat,Coaccions,4,4,
140,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,,
141,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,3,2,2
142,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",,1,
143,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,2,2,
144,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra l'Administració de justícia,Trencament de condemna,3,3,1
145,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra les relacions familiars,Contra els drets i deures familiars,7,7,
146,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,7,7,11
147,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,3,3,4
148,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Faltes contra el patrimoni,Faltes contra el patrimoni,312,56,
149,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Faltes contra els interessos generals,Faltes contra els interessos generals,1,,
150,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Faltes contra les persones,Faltes contra les persones,51,45,
151,1,gener,2015,RP  Metropolitana Nord,ABP Mataró,Faltes contra l'ordre públic,Faltes contra l'ordre públic,1,1,
152,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,De l’homicidi i les seves formes,Homicidi consumat,,,1
153,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,De les falsedats,De la usurpació de l'estat civil,1,,
154,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,De les falsedats,Falsedats documentals,1,1,
155,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,De les falsedats,Falsificació de moneda i efectes timbrats,1,1,1
156,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,De les lesions,Lesions,8,8,3
157,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,3,3,1
158,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,2,1,
159,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,9,1,
160,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,19,3,1
161,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,49,5,3
162,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,6,5,1
163,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,32,12,10
164,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,26,1,3
165,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,26,3,2
166,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,7,3,
167,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra la Constitució,"Contra la llibertat de consciència, religió i respecte als difunts",2,,
168,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,2,1,
169,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra la llibertat,Amenaces,6,6,1
170,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,4,2,
171,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'Administració de justícia,Trencament de condemna,3,3,2
172,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra les relacions familiars,Contra els drets i deures familiars,1,1,
173,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,2,2,1
174,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,2,2,1
175,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,"Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient","Protecció de la flora, fauna i animals domèstics",1,,
176,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra el patrimoni,Faltes contra el patrimoni,169,37,
177,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra els interessos generals,Faltes contra els interessos generals,1,,
178,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra les persones,Faltes contra les persones,23,20,
179,1,gener,2015,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra l'ordre públic,Faltes contra l'ordre públic,4,4,
180,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,De les falsedats,Falsedats documentals,3,1,
181,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,De les lesions,Lesions,9,6,3
182,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,7,7,1
183,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,2,2,
184,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,3,2,
185,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,1,
186,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,25,6,
187,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,26,5,
188,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,2,2,
189,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,2,2,
190,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,72,16,4
191,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,30,,
192,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,14,4,6
193,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,12,4,
194,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,2,2,
195,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,1
196,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra la llibertat,Coaccions,2,2,
197,1,gener,2015,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra la llibertat,Detenció il·legal,,1,
