,Mes,Nom mes,Any,Regió Policial (RP),Àrea Bàsica Policial (ABP),Títol Codi Penal,Tipus de fet,Coneguts,Resolts,Detencions
0,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,De l’omissió del deure d’auxili,Omissió del deure de socors,1,,
1,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,De les falsedats,De la usurpació de l'estat civil,1,,
2,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,De les falsedats,Falsedats documentals,5,4,
3,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,De les falsedats,Usurpació de funcions públiques i intrusisme,1,,
4,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,De les lesions,Lesions,25,22,10
5,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,3,4,2
6,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,5,5,
7,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,28,2,
8,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,19,6,1
9,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,40,12,5
10,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,,
11,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,1,1,2
12,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,115,17,16
13,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,20,1,
14,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,37,10,6
15,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,14,5,
16,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,1,1,
17,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,2,,
18,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,
19,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat,Amenaces,5,5,2
20,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat,Coaccions,2,2,
21,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat,Detenció il·legal,2,1,1
22,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,1,
23,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,1,1,
24,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",1,,
25,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,2,2,
26,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l'Administració de justícia,Trencament de condemna,2,2,1
27,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra les relacions familiars,Contra els drets i deures familiars,3,3,
28,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l'ordre públic,Desordres públics,1,,
29,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,6,6,6
30,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,4,4,4
31,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Faltes contra el patrimoni,Faltes contra el patrimoni,220,27,
32,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Faltes contra els interessos generals,Faltes contra els interessos generals,1,1,
33,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Faltes contra les persones,Faltes contra les persones,56,46,
34,1,gener,2013,RP  Metropolitana Nord,ABP Arenys de Mar,Faltes contra l'ordre públic,Faltes contra l'ordre públic,3,3,
35,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,De les falsedats,De la usurpació de l'estat civil,1,,
36,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,De les falsedats,Falsedats documentals,4,4,1
37,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,De les lesions,Lesions,29,26,14
38,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,7,7,3
39,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,1,2,
40,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,51,4,1
41,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,24,7,4
42,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,81,8,13
43,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,23,17,21
44,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,9,7,6
45,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,118,19,33
46,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,162,10,10
47,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,171,17,18
48,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,28,14,1
49,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,,
50,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat,Amenaces,20,16,6
51,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat,Coaccions,1,1,
52,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat,Detenció il·legal,3,3,
53,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,,
54,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,1,,
55,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'Administració de justícia,Trencament de condemna,6,5,6
56,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra les relacions familiars,Contra els drets i deures familiars,5,5,
57,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'ordre públic,Organitzacions i grups criminals,,,3
58,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,6,7,6
59,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,2,2,2
60,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Faltes contra el patrimoni,Faltes contra el patrimoni,501,90,8
61,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Faltes contra els interessos generals,Faltes contra els interessos generals,1,1,
62,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Faltes contra les persones,Faltes contra les persones,54,49,
63,1,gener,2013,RP  Metropolitana Nord,ABP Badalona,Faltes contra l'ordre públic,Faltes contra l'ordre públic,8,7,
64,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,De l’homicidi i les seves formes,Homicidi temptativa,,,1
65,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,De les falsedats,Falsedats documentals,1,1,
66,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,De les falsedats,Usurpació de funcions públiques i intrusisme,1,,
67,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,De les lesions,Lesions,17,17,6
68,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,3,3,
69,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,1,1,
70,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,10,2,
71,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,1,
72,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,16,5,2
73,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,57,11,12
74,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,2,1,
75,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,2,2,2
76,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,98,23,22
77,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,113,7,10
78,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,60,14,8
79,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,17,12,1
80,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat,Amenaces,9,8,5
81,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat,Coaccions,2,1,
82,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,2,1,
83,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,1
84,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat i la indemnitat sexuals,Assetjament sexual,1,1,
85,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat i la indemnitat sexuals,Exhibicionisme i provocació sexual,1,,
86,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,1,,
87,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",5,3,
88,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'Administració de justícia,Trencament de condemna,5,5,3
89,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra les relacions familiars,Contra els drets i deures familiars,3,3,
90,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'ordre públic,Organitzacions i grups criminals,1,,3
91,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,8,8,9
92,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,4,4,4
93,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,"Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient",Contra els recursos naturals i el medi ambient,1,,
94,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Faltes contra el patrimoni,Faltes contra el patrimoni,358,62,1
95,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Faltes contra els interessos generals,Faltes contra els interessos generals,1,1,
96,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Faltes contra les persones,Faltes contra les persones,45,37,
97,1,gener,2013,RP  Metropolitana Nord,ABP Cerdanyola,Faltes contra l'ordre públic,Faltes contra l'ordre públic,6,6,
98,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,De l’homicidi i les seves formes,Homicidi per imprudència,1,,1
99,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,De l’homicidi i les seves formes,Homicidi temptativa,3,2,1
100,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,De les falsedats,De la usurpació de l'estat civil,2,1,
101,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,De les falsedats,Falsedats documentals,2,2,
102,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,De les falsedats,Falsificació de moneda i efectes timbrats,2,1,
103,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,De les lesions,Lesions,34,31,9
104,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,5,4,3
105,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,9,9,1
106,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,58,9,3
107,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,1,
108,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,35,6,
109,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,153,23,8
110,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,4,3,
111,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Propietat industrial,1,,
112,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,3,3,1
113,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,222,40,35
114,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,135,10,17
115,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,60,16,15
116,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,20,6,1
117,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,1,1,
118,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,3,,
119,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat,Amenaces,17,18,7
120,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat,Coaccions,1,,
121,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat,Detenció il·legal,2,1,2
122,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,1,1,
123,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra la llibertat i la indemnitat sexuals,Relatius a la prostitució,,1,
124,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",5,4,
125,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'Administració de justícia,Trencament de condemna,4,4,3
126,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra les relacions familiars,Contra els drets i deures familiars,7,7,
127,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,6,6,5
128,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,5,4,7
129,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,"Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient",Contra l'ordenació del territori,,2,
130,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,"Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient","Protecció de la flora, fauna i animals domèstics",1,,
131,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Faltes contra el patrimoni,Faltes contra el patrimoni,501,47,
132,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Faltes contra les persones,Faltes contra les persones,75,58,
133,1,gener,2013,RP  Metropolitana Nord,ABP Granollers,Faltes contra l'ordre públic,Faltes contra l'ordre públic,1,1,
134,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,De les falsedats,De la usurpació de l'estat civil,3,1,1
135,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,De les falsedats,Falsedats documentals,3,2,2
136,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,De les falsedats,Falsificació de moneda i efectes timbrats,1,,
137,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,De les lesions,Lesions,17,16,10
138,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,4,5,3
139,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,2,3,
140,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,30,3,
141,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,,
142,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,16,6,
143,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,62,8,6
144,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,3,2,2
145,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,1,3,3
146,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,104,7,16
147,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,94,5,4
148,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,67,16,11
149,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,30,11,4
150,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Usurpació,2,1,
151,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra l’honor,Calúmnia,1,1,
152,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra la llibertat,Amenaces,6,5,4
153,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra la llibertat i la indemnitat sexuals,Agressions sexuals,2,2,2
154,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",1,1,
155,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra l'Administració de justícia,Trencament de condemna,5,5,4
156,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra les relacions familiars,Contra els drets i deures familiars,7,7,
157,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,3,2,2
158,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,2,,
159,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Faltes contra el patrimoni,Faltes contra el patrimoni,322,58,2
160,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Faltes contra les persones,Faltes contra les persones,49,40,
161,1,gener,2013,RP  Metropolitana Nord,ABP Mataró,Faltes contra l'ordre públic,Faltes contra l'ordre públic,1,,
162,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,De les falsedats,Falsedats documentals,1,1,1
163,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,De les lesions,Lesions,8,7,4
164,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,2,,
165,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,7,2,
166,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,7,1,
167,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,31,8,
168,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,2,,
169,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Receptació i altres conductes afins,2,2,
170,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força,63,21,11
171,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb força interior vehicle,36,1,
172,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori amb violència i/o intimidació,25,9,7
173,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Robatori i furt d'us de vehicle,9,6,4
174,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Descobriment i revelació de secrets,1,,
175,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,"Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili",Entrada a domicili aliè,1,1,1
176,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra la llibertat,Amenaces,5,5,1
177,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra la llibertat,Coaccions,2,2,
178,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra la llibertat i la indemnitat sexuals,Abusos sexuals,1,1,
179,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'Administració de justícia,"Acusació, denúncia falsa i simulació de delictes",1,1,
180,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'Administració de justícia,Obstrucció a la justícia i deslleialtat professional,1,,
181,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'Administració de justícia,Trencament de condemna,4,4,3
182,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'ordre públic,Desordres públics,1,1,
183,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Delictes contra l'ordre públic,Altres delictes contra l'ordre públic,2,2,3
184,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Dels delictes contra la seguretat col·lectiva,Contra la salut pública,2,2,2
185,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra el patrimoni,Faltes contra el patrimoni,147,18,2
186,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra els interessos generals,Faltes contra els interessos generals,1,,
187,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra les persones,Faltes contra les persones,29,26,
188,1,gener,2013,RP  Metropolitana Nord,ABP Mollet del Vallès,Faltes contra l'ordre públic,Faltes contra l'ordre públic,4,4,
189,1,gener,2013,RP  Metropolitana Nord,ABP Premià de Mar,De les falsedats,De la usurpació de l'estat civil,1,,
190,1,gener,2013,RP  Metropolitana Nord,ABP Premià de Mar,De les falsedats,Falsedats documentals,5,1,
191,1,gener,2013,RP  Metropolitana Nord,ABP Premià de Mar,De les lesions,Lesions,16,14,1
192,1,gener,2013,RP  Metropolitana Nord,ABP Premià de Mar,De les tortures i altres delictes contra la integritat moral,Tracte degradant / vexatori,5,6,
193,1,gener,2013,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Apropiació indeguda,4,3,
194,1,gener,2013,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Danys,11,1,
195,1,gener,2013,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Defraudacions de fluid elèctric i anàlogues,1,,
196,1,gener,2013,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Estafes,21,5,
197,1,gener,2013,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Furt,33,5,2
198,1,gener,2013,RP  Metropolitana Nord,ABP Premià de Mar,Delictes contra el patrimoni i contra l’ordre socioeconòmic,Ocupació immobles,1,1,
