,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
0,Papepe5,Papepe,954376080068153344,1127360736173461504,/Papepe5/status/1127360736173461504,2019-05-11 23:51:59,1557618719,"Un bunyol es el que sou, Barcelona no es mereix tanta inseguretat ciutadana, falta d’atenció social, bogeria dels preus de la vivenda, obres que s’eternitzen, beneficiar les empreses de FlorenTimo .......","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Un bunyol es el que sou, <strong>Barcelona</strong> no es mereix tanta <strong>inseguretat</strong> ciutadana, falta d’atenció social, bogeria dels preus de la vivenda, obres que s’eternitzen, beneficiar les empreses de FlorenTimo .......</p>",[],[],False,[],,3,0,0,False,True,1127166091111870464,"[{'screen_name': 'bcnencomu', 'user_id': '2558484630'}]"
1,vanegasivan,Y de mi❤️Ivanvanegas,126334891,1127351314596364288,/vanegasivan/status/1127351314596364288,2019-05-11 23:14:33,1557616473,"La delincuencia como que le robó los celulares a mis amigos del Barcelona, porq ninguno aparece ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">La <strong>delincuencia</strong> como que le robó los celulares a mis amigos del <strong>Barcelona</strong>, porq ninguno aparece <img alt=""😐"" aria-label=""Emoji: Cara neutra"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f610.png"" title=""Cara neutra""/><img alt=""😪"" aria-label=""Emoji: Cara somnolienta"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62a.png"" title=""Cara somnolienta""/></p>",[],[],False,[],,0,0,0,False,False,,[]
2,2Atocha,Antonio Atocha 2,2499679019,1127332612010332160,/2Atocha/status/1127332612010332160,2019-05-11 22:00:14,1557612014,Avisad a los mossos... pudiera ser delito electoral... identificaciones y multa grande... al Carrer.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Avisad a los mossos... pudiera ser <strong>delito</strong> electoral... identificaciones y multa grande... al Carrer.</p>",[],[],False,[],,2,2,0,False,True,1127313073084272642,"[{'screen_name': 'voxjovenes', 'user_id': '1058290991277465601'}, {'screen_name': 'VOX_Jaen', 'user_id': '2395167166'}]"
3,Alfonso91973560,Alfonso,914408387462475776,1127330116701388800,/Alfonso91973560/status/1127330116701388800,2019-05-11 21:50:19,1557611419,"Más fascismo en Barcelona no. Más drogas en Barcelona, no. Más manteros en Bcn, no. Más delincuencia no. Más pancartista no","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Más fascismo en <strong>Barcelona</strong> no. Más drogas en <strong>Barcelona</strong>, no. Más manteros en Bcn, no. Más <strong>delincuencia</strong> no. Más pancartista no</p>",[],[],False,[],,0,0,0,False,True,1127191543247405057,"[{'screen_name': 'AdaColau', 'user_id': '102095809'}]"
4,JavierPuyol_,Javier Puyol,1049663021583347713,1127325960200704001,/JavierPuyol_/status/1127325960200704001,2019-05-11 21:33:48,1557610428,Rotunda condena a esta agresión a un grupo de jóvenes de @vox_es en #Barcelona por un grupo de independentistas que lamentablemente no creen en la democracia,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Rotunda condena a esta <strong>agresión</strong> a un grupo de jóvenes de <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2201623465"" dir=""ltr"" href=""/vox_es""><s>@</s><b>vox_es</b></a> en <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Barcelona?src=hash""><s>#</s><b><strong>Barcelona</strong></b></a> por un grupo de independentistas que lamentablemente no creen en la democracia</p>",[],['Barcelona'],False,[],,4,1,1,True,True,1127313073084272642,"[{'screen_name': 'voxjovenes', 'user_id': '1058290991277465601'}, {'screen_name': 'vox_es', 'user_id': '2201623465'}]"
5,mirabai_m,mirabai 🌸,1189381568,1127319332554518528,/mirabai_m/status/1127319332554518528,2019-05-11 21:07:28,1557608848,O quizá es porque en Barcelona hay actualmente tanta delincuencia que nos pueden saltar los dientes en cualquier momento. Colau prefiere que se nos pague el dentista antes de poner orden en la ciudad.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">O quizá es porque en <strong>Barcelona</strong> hay actualmente tanta <strong>delincuencia</strong> que nos pueden saltar los dientes en cualquier momento. Colau prefiere que se nos pague el dentista antes de poner orden en la ciudad.</p>",[],[],False,[],,1,0,0,False,True,1127282102679023618,"[{'screen_name': 'LaFallaras', 'user_id': '2913936040'}, {'screen_name': 'AdaColau', 'user_id': '102095809'}, {'screen_name': 'bcnencomu', 'user_id': '2558484630'}]"
6,josemessi85,José,901873341405040641,1127318327548837888,/josemessi85/status/1127318327548837888,2019-05-11 21:03:28,1557608608,"Barcelona es otro ejemplo muy claro, el nivel de delincuencia es muy crítico en la ciudad condal, igual que la capital de España, Madrid está igual que Barcelona y Valencia, las tres ciudades más importantes de España están peor por culpa de la izquierda ES UNA REALIDAD","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es""><strong>Barcelona</strong> es otro ejemplo muy claro, el nivel de <strong>delincuencia</strong> es muy crítico en la ciudad condal, igual que la capital de España, Madrid está igual que <strong>Barcelona</strong> y Valencia, las tres ciudades más importantes de España están peor por culpa de la izquierda ES UNA REALIDAD</p>",[],[],False,[],,0,0,0,False,True,1127219778463072256,"[{'screen_name': 'Anksunamumm', 'user_id': '911649558308016128'}]"
7,Pepsina_Mataro,Octavi Nonell i Carulla. ||⭐|| 🌊 ♏✌,121726196,1127313675071754240,/Pepsina_Mataro/status/1127313675071754240,2019-05-11 20:44:59,1557607499,"Poca broma amb el perill d'aquests actes de violència

Disparen balins contra una guingueta de JxCAT de Barcelona https://www.elmon.cat/eleccions-municipals/disparen-balins-contra-una-guingueta-de-jxcat-de-barcelona_1930942102.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca"">Poca broma amb el perill d'aquests actes de <strong>violència</strong>

Disparen balins contra una guingueta de JxCAT de <strong>Barcelona</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.elmon.cat/eleccions-municipals/disparen-balins-contra-una-guingueta-de-jxcat-de-barcelona_1930942102.html"" dir=""ltr"" href=""https://t.co/kpe9oP6KU1"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.elmon.cat/eleccions-municipals/disparen-balins-contra-una-guingueta-de-jxcat-de-barcelona_1930942102.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">elmon.cat/eleccions-muni</span><span class=""invisible"">cipals/disparen-balins-contra-una-guingueta-de-jxcat-de-barcelona_1930942102.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.elmon.cat/eleccions-municipals/disparen-balins-contra-una-guingueta-de-jxcat-de-barcelona_1930942102.html'],[],False,[],,5,12,0,False,False,,[]
8,trolioSFG,trolioSFG,879270042680135680,1127298923641614343,/trolioSFG/status/1127298923641614343,2019-05-11 19:46:22,1557603982,Hilo? Justificando? Qué balones ? Por si no estaba claro rechazo totalmente cualquier agresión. Solo he preguntado por colonos por temas personales: nacido en Barcelona de andaluza y aragonés ¿ soy colono ?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Hilo? Justificando? Qué balones ? Por si no estaba claro rechazo totalmente cualquier <strong>agresión</strong>. Solo he preguntado por colonos por temas personales: nacido en <strong>Barcelona</strong> de andaluza y aragonés ¿ soy colono ?</p>",[],[],False,[],,0,0,2,True,True,1127242642184650753,"[{'screen_name': '1mathedog', 'user_id': '799274968932610048'}, {'screen_name': 'Savallsblog', 'user_id': '323333823'}]"
9,Paquitacg11,carolpcg,914858625033756672,1127293080065982468,/Paquitacg11/status/1127293080065982468,2019-05-11 19:23:09,1557602589,"En Barcelona solo se esta contra la violència, dependiendo de contra quien sea no? Otras veces disculpa la violència porque, ""ens venen a probocar"" que poca vergüenza tienes","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">En <strong>Barcelona</strong> solo se esta contra la <strong>violència</strong>, dependiendo de contra quien sea no? Otras veces disculpa la <strong>violència</strong> porque, ""ens venen a probocar"" que poca vergüenza tienes</p>",[],[],False,[],,3,0,0,False,True,1127285177615568896,"[{'screen_name': 'AdaColau', 'user_id': '102095809'}, {'screen_name': 'JuntsxCatBCN', 'user_id': '930499392271941632'}]"
10,MariaEGarciaFu2,María E. García Fuster,1127137299773497345,1127288530428944387,/MariaEGarciaFu2/status/1127288530428944387,2019-05-11 19:05:04,1557601504,"Es seguro que cómprala, lo que se dice comprarla NADIE, ahora VENDERSE usted, se ha vendido a manteros, a okupas, a inmigración ilegal, a la delincuencia y las asociaciones sectarias que tanto dañan Barcelona. Para recuperar Barcelona vota VOX Ignacio Garriga #TuVozEnBarcelona","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Es seguro que cómprala, lo que se dice comprarla NADIE, ahora VENDERSE usted, se ha vendido a manteros, a okupas, a inmigración ilegal, a la <strong>delincuencia</strong> y las asociaciones sectarias que tanto dañan <strong>Barcelona</strong>. Para recuperar <strong>Barcelona</strong> vota VOX Ignacio Garriga <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TuVozEnBarcelona?src=hash""><s>#</s><b>TuVozEnBarcelona</b></a></p>",[],['TuVozEnBarcelona'],False,[],,0,1,0,False,True,1126536065005887488,"[{'screen_name': 'AdaColau', 'user_id': '102095809'}]"
11,cmonNl,C'MФИ,342203942,1127286470946041856,/cmonNl/status/1127286470946041856,2019-05-11 18:56:53,1557601013,Denuncien una agressió amb trets de balins a membres de JxCat a Barcelona https://www.larepublica.cat/denuncien-una-agressio-amb-trets-de-balins-a-membres-de-jxcat-a-barcelona/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca"">Denuncien una <strong>agressió</strong> amb trets de balins a membres de JxCat a <strong>Barcelona</strong> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.larepublica.cat/denuncien-una-agressio-amb-trets-de-balins-a-membres-de-jxcat-a-barcelona/"" dir=""ltr"" href=""https://t.co/tNNFxKsO6r"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.larepublica.cat/denuncien-una-agressio-amb-trets-de-balins-a-membres-de-jxcat-a-barcelona/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">larepublica.cat/denuncien-una-</span><span class=""invisible"">agressio-amb-trets-de-balins-a-membres-de-jxcat-a-barcelona/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.larepublica.cat/denuncien-una-agressio-amb-trets-de-balins-a-membres-de-jxcat-a-barcelona/'],[],False,[],,0,0,0,False,False,,[]
12,AdaColau,Ada Colau,102095809,1127285177615568896,/AdaColau/status/1127285177615568896,2019-05-11 18:51:44,1557600704,"Tot el meu suport @JuntsxCatBCN davant un atac covard i inacceptable. A Barcelona rebutgem tota forma de violència. Confio que els companys es recuperin dels impactes i l’ensurt, i que ningú més sigui atacat ni intimidat per les seves idees. https://twitter.com/elsa_artadi/status/1127255538801283072 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""ca"">Tot el meu suport <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""930499392271941632"" dir=""ltr"" href=""/JuntsxCatBCN""><s>@</s><b>JuntsxCatBCN</b></a> davant un atac covard i inacceptable. A <strong>Barcelona</strong> rebutgem tota forma de <strong>violència</strong>. Confio que els companys es recuperin dels impactes i l’ensurt, i que ningú més sigui atacat ni intimidat per les seves idees. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/elsa_artadi/status/1127255538801283072"" dir=""ltr"" href=""https://t.co/qEc069v1ln"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/elsa_artadi/status/1127255538801283072""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/elsa_artadi/st</span><span class=""invisible"">atus/1127255538801283072</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/elsa_artadi/status/1127255538801283072'],[],False,[],,275,80,55,True,False,,[]
13,jomadeha,jose mañogil,551674549,1127284716179263488,/jomadeha/status/1127284716179263488,2019-05-11 18:49:54,1557600594,Tambien deberia condenar la violencia a otras personas que l sufren y la han sufrido en Barcelona CINICA,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Tambien deberia condenar la <strong>violencia</strong> a otras personas que l sufren y la han sufrido en <strong>Barcelona</strong> CINICA</p>",[],[],False,[],,0,0,0,False,True,1127283585113833472,"[{'screen_name': 'AdaColau', 'user_id': '102095809'}, {'screen_name': 'JuntsxCatBCN', 'user_id': '930499392271941632'}]"
14,ManuelValls68,Soutiens Valls 68,812227285080281088,1127278491836325888,/ManuelValls68/status/1127278491836325888,2019-05-11 18:25:10,1557599110,"RT VallsBCN_2019: Hace tiempo que Ada Colau ha perdido el control de la #seguridad en #BCN. 
Como alcalde, manuelvalls liderará la barcelona_GUB ‍y habrá tolerancia 0 con la #delincuencia. 

A #BCN le conviene un cambio, que es Manuel Valls 
#Va… https://www.youtube.com/watch?v=EP9OdJ0H2_Y …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">RT VallsBCN_2019: <img alt=""😫"" aria-label=""Emoji: Cara cansada"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f62b.png"" title=""Cara cansada""/>Hace tiempo que Ada Colau ha perdido el control de la <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/seguridad?src=hash""><s>#</s><b>seguridad</b></a> en <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BCN?src=hash""><s>#</s><b>BCN</b></a>. 
Como alcalde, manuelvalls liderará la <strong>barcelona</strong>_GUB <img alt=""👮"" aria-label=""Emoji: Oficial de policía"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f46e.png"" title=""Oficial de policía""/>‍<img alt=""♀"" aria-label=""Emoji: Signo femenino"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2640.png"" title=""Signo femenino""/>y habrá tolerancia 0 con la <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/delincuencia?src=hash""><s>#</s><b><strong>delincuencia</strong></b></a>. 

A <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/BCN?src=hash""><s>#</s><b>BCN</b></a> le conviene un cambio, que es Manuel Valls <img alt=""🔝"" aria-label=""Emoji: TOP con flecha hacia arriba encima"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f51d.png"" title=""TOP con flecha hacia arriba encima""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Va?src=hash""><s>#</s><b>Va</b></a>… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.youtube.com/watch?v=EP9OdJ0H2_Y"" dir=""ltr"" href=""https://t.co/6I3IsthgEE"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=EP9OdJ0H2_Y""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=EP9OdJ</span><span class=""invisible"">0H2_Y</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.youtube.com/watch?v=EP9OdJ0H2_Y'],"['seguridad', 'BCN', 'delincuencia', 'BCN', 'Va']",False,[],,0,0,0,False,False,,[]
