,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
0,JLopeteguiagote,Jlopetegui,451354525,1036392680119513088,/JLopeteguiagote/status/1036392680119513088,2018-09-02 23:17:24,1535930244,"En eso no estoy contigo, Paul ya lo lío en un partido Barcelona-Español, lo a vuelto hacer, eso no es el otro fútbol eso es violencia de fútbol","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">En eso no estoy contigo, Paul ya lo lío en un partido <strong>Barcelona</strong>-Español, lo a vuelto hacer, eso no es el otro fútbol eso es <strong>violencia</strong> de fútbol</p>",[],[],False,[],,2,0,3,True,True,1036391758144397312,"[{'screen_name': 'Matglez', 'user_id': '93831923'}]"
1,Melkor_Blade,Melkor Blade,876192205,1036374851240554496,/Melkor_Blade/status/1036374851240554496,2018-09-02 22:06:34,1535925994,"Hola. 

Es fácil: ponte un par de días un lazo amarillo y date un paseo por Barcelona, por ejemplo.
Tendrás una experiencia en primera persona sobre quién acosa e increpa a quién.
La defensa del relato de la violencia independentista sólo es posible si eres manipulado o farsante.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Hola. 

Es fácil: ponte un par de días un lazo amarillo y date un paseo por <strong>Barcelona</strong>, por ejemplo.
Tendrás una experiencia en primera persona sobre quién acosa e increpa a quién.
La defensa del relato de la <strong>violencia</strong> independentista sólo es posible si eres manipulado o farsante.</p>",[],[],False,[],,6,0,0,False,True,1036259178418003968,"[{'screen_name': 'delmoral_jr', 'user_id': '586954909'}, {'screen_name': 'AntoniasabateM', 'user_id': '1032743185603280896'}, {'screen_name': 'BeatrizTalegon', 'user_id': '13346352'}]"
2,Alicia_Soriano,Alicia Soriano Sáez,48791301,1036367101781532674,/Alicia_Soriano/status/1036367101781532674,2018-09-02 21:35:46,1535924146,"Agentes de la Policía Local de @Barcelona_GUB de Nou Barris rescatan a un perro en el barrio de Roquetes que estaba encerrado en un local lleno de suciedad, sin agua ni comida

Se ha denunciado penalmente al propietario por un supuesto delito de... https://www.facebook.com/202419033118644/posts/2288183647875495/ …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Agentes de la Policía Local de <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""442728468"" dir=""ltr"" href=""/barcelona_GUB""><s>@</s><b><strong>Barcelona</strong>_GUB</b></a> de Nou Barris rescatan a un perro en el barrio de Roquetes que estaba encerrado en un local lleno de suciedad, sin agua ni comida

Se ha denunciado penalmente al propietario por un supuesto <strong>delito</strong> de... <a class=""twitter-timeline-link"" data-expanded-url=""https://www.facebook.com/202419033118644/posts/2288183647875495/"" dir=""ltr"" href=""https://t.co/PyAefkBLoh"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.facebook.com/202419033118644/posts/2288183647875495/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">facebook.com/20241903311864</span><span class=""invisible"">4/posts/2288183647875495/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.facebook.com/202419033118644/posts/2288183647875495/'],[],False,[],,0,0,0,False,False,,[]
3,Mik_Bergoto,Mik Bergoto🇪🇸,971150576854749185,1036361003678748673,/Mik_Bergoto/status/1036361003678748673,2018-09-02 21:11:32,1535922692,"Denunciado Joan Bautista Gispert por un delito de odio y otro de lesiones.

Reside en el barrio de Santa Catalina de  Barcelona, trabaja para el  Ayuntamiento de Ada Colau impartiendo talleres de pintura en distintos centros cívicos municipales.

Cierro el hilo... pic.twitter.com/2g4gXOzTnB","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Denunciado Joan Bautista Gispert por un <strong>delito</strong> de odio y otro de lesiones.

Reside en el barrio de Santa Catalina de  <strong>Barcelona</strong>, trabaja para el  Ayuntamiento de Ada Colau impartiendo talleres de pintura en distintos centros cívicos municipales.

Cierro el hilo... <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/2g4gXOzTnB"">pic.twitter.com/2g4gXOzTnB</a></p>",[],[],True,['https://pbs.twimg.com/media/DmHkqDGWwAcsInq.jpg'],,0,0,0,False,True,1034746595340890112,"[{'screen_name': 'endavantcv', 'user_id': '755069192324407296'}]"
4,avi_manel,avi Manel,516839173,1036353399363706880,/avi_manel/status/1036353399363706880,2018-09-02 20:41:19,1535920879,"Com no tenien indepes a prop es barallen enttre ells, osti sort que era una mani contra la violéncia.

VÍDEO: Baralla entre dos unionistes abans de començar la concentració a Barcelona via @elnacionalcathttps://goo.gl/KzbNRu ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Com no tenien indepes a prop es barallen enttre ells, osti sort que era una mani contra la <strong>violéncia</strong>.

VÍDEO: Baralla entre dos unionistes abans de començar la concentració a <strong>Barcelona</strong> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3374563353"" dir=""ltr"" href=""/elnacionalcat""><s>@</s><b>elnacionalcat</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://goo.gl/KzbNRu"" dir=""ltr"" href=""https://t.co/6x1H4LhiGj"" rel=""nofollow noopener"" target=""_blank"" title=""https://goo.gl/KzbNRu""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">goo.gl/KzbNRu</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://goo.gl/KzbNRu'],[],False,[],,0,2,0,False,False,,[]
5,JuanRM78,Juan 78,320107765,1036346365968826368,/JuanRM78/status/1036346365968826368,2018-09-02 20:13:22,1535919202,Eso es intensidad. Excepto cuando juegan contra el Barcelona que ya es violencia.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Eso es intensidad. Excepto cuando juegan contra el <strong>Barcelona</strong> que ya es <strong>violencia</strong>.</p>",[],[],False,[],,0,0,0,False,True,1036319257481687040,"[{'screen_name': 'araulfdez', 'user_id': '4453001356'}]"
6,JavierCeruti,Javier Ceruti,549170557,1036343142096818176,/JavierCeruti/status/1036343142096818176,2018-09-02 20:00:34,1535918434,La violencia que se experimenta en Barcelona https://www.vozpopuli.com/_458d3b67  vía @voz_opinion,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">La <strong>violencia</strong> que se experimenta en <strong>Barcelona</strong> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.vozpopuli.com/_458d3b67"" dir=""ltr"" href=""https://t.co/1aP0kFTJrz"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.vozpopuli.com/_458d3b67""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">vozpopuli.com/_458d3b67</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> vía <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3123899944"" dir=""ltr"" href=""/voz_opinion""><s>@</s><b>voz_opinion</b></a></p>",['https://www.vozpopuli.com/_458d3b67'],[],False,[],,0,0,0,False,False,,[]
7,luisen90,Luis,963055165,1036341991997681666,/luisen90/status/1036341991997681666,2018-09-02 19:55:59,1535918159,"Me parece indignante que el barcelona haya acabado el partido con 11 jugadores, la agresion de messi a la cadera de luisinho no se deberia permitir en el futbol. El var deberia actuar en estos regates tan agresivos. #Fairplay","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Me parece indignante que el <strong>barcelona</strong> haya acabado el partido con 11 jugadores, la <strong>agresion</strong> de messi a la cadera de luisinho no se deberia permitir en el futbol. El var deberia actuar en estos regates tan agresivos. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Fairplay?src=hash""><s>#</s><b>Fairplay</b></a></p>",[],['Fairplay'],False,[],,1,0,0,False,False,,[]
8,CamiloG_,Camilo Jota!,38288424,1036318422127271939,/CamiloG_/status/1036318422127271939,2018-09-02 18:22:20,1535912540,Dizque 8-2. Qué violencia ese Barcelona.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Dizque 8-2. Qué <strong>violencia</strong> ese <strong>Barcelona</strong>.</p>",[],[],False,[],,0,0,0,False,False,,[]
9,RobTrainerSpain,RobTrainer,2737429144,1036259018761822208,/RobTrainerSpain/status/1036259018761822208,2018-09-02 14:26:17,1535898377,"Yo soy de Barcelona, he sufrido amenazas de varias ocasiones e intentos de agresión al salir a retirar plásticos, pero nosotros si somos gente de paz y hemos de dar ejemplo. Mucha fuerza!!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Yo soy de <strong>Barcelona</strong>, he sufrido amenazas de varias ocasiones e intentos de <strong>agresión</strong> al salir a retirar plásticos, pero nosotros si somos gente de paz y hemos de dar ejemplo. Mucha fuerza!!</p>",[],[],False,[],,0,0,3,True,True,1036209436480688128,"[{'screen_name': 'ruben88mdf', 'user_id': '1034464898418393088'}, {'screen_name': 'GrocAndLloc', 'user_id': '964958711121838080'}]"
