,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
0,RobbMT,ཞơც Ɱąཞɬ ❤️🧡💛💚💙💜🏳️‍🌈,449808377,1145843802705465345,/RobbMT/status/1145843802705465345,2019-07-01 23:57:05,1562025425,Es mejor un espectáculo de violencia como en el McDonalds de Barcelona,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Es mejor un espectáculo de <strong>violencia</strong> como en el McDonalds de <strong>Barcelona</strong></p>",[],[],False,[],,4,0,2,True,True,1145806519864348672,"[{'screen_name': 'diegocruzva', 'user_id': '2981848119'}, {'screen_name': 'AnabelAlonso_of', 'user_id': '2431711675'}]"
1,elcasocom,ElCaso.com,1052885642214965250,1145829937934491650,/elcasocom/status/1145829937934491650,2019-07-01 23:02:00,1562022120,Resuelto un crimen en Barcelona 12 años después: muerto a golpes por unos ladrones http://bit.ly/2LrHGzf ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Resuelto un <strong>crimen</strong> en <strong>Barcelona</strong> 12 años después: muerto a golpes por unos ladrones <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://bit.ly/2LrHGzf"" dir=""ltr"" href=""https://t.co/Cr3qJYJZSY"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2LrHGzf""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2LrHGzf</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://bit.ly/2LrHGzf'],[],False,[],,0,0,0,False,False,,[]
2,Soy_AlVazquez,ALBERTO VÁZQUEZ ACT,549126169,1145829929189347328,/Soy_AlVazquez/status/1145829929189347328,2019-07-01 23:01:58,1562022118,"""Te voy a hacer heterosexual a hostias"". Agresión homófoba en Barcelona el día del pregón del Pride https://www.youtube.com/watch?v=m2ZL6kvYA3I&feature=player_embedded …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">""Te voy a hacer heterosexual a hostias"". <strong>Agresión</strong> homófoba en <strong>Barcelona</strong> el día del pregón del Pride <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.youtube.com/watch?v=m2ZL6kvYA3I&amp;feature=player_embedded"" dir=""ltr"" href=""https://t.co/hWsH7mXNnV"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=m2ZL6kvYA3I&amp;feature=player_embedded""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=m2ZL6k</span><span class=""invisible"">vYA3I&amp;feature=player_embedded</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.youtube.com/watch?v=m2ZL6kvYA3I&feature=player_embedded'],[],False,[],,0,0,0,False,False,,[]
3,elcasocat,ElCaso.cat,1052889894568255488,1145829436044009475,/elcasocat/status/1145829436044009475,2019-07-01 23:00:00,1562022000,Resolt el crim del carrer Trajà de Barcelona 12 anys després: a cops per uns lladres http://bit.ly/2LuSZ9M ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca"">Resolt el <strong>crim</strong> del carrer Trajà de <strong>Barcelona</strong> 12 anys després: a cops per uns lladres <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://bit.ly/2LuSZ9M"" dir=""ltr"" href=""https://t.co/l8st6pRTjN"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2LuSZ9M""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2LuSZ9M</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://bit.ly/2LuSZ9M'],[],False,[],,1,1,0,False,False,,[]
4,Alex50340736,Alex🎴,1116704278025048064,1145821194190565382,/Alex50340736/status/1145821194190565382,2019-07-01 22:27:15,1562020035,"Luego la "" alcaldesa"" bien que se pone a llorar cuando 4 independentistas le dicen puta y guarra, pero cuando día si y día también ocurre casos varios de violencia en Barcelona no hace nada para remediarlo. #oparamosestoosevaalaputa .
Viva willyrex hostiaaaaa","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Luego la "" alcaldesa"" bien que se pone a llorar cuando 4 independentistas le dicen puta y guarra, pero cuando día si y día también ocurre casos varios de <strong>violencia</strong> en <strong>Barcelona</strong> no hace nada para remediarlo. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/oparamosestoosevaalaputa?src=hash""><s>#</s><b>oparamosestoosevaalaputa</b></a> .
Viva willyrex hostiaaaaa</p>",[],['oparamosestoosevaalaputa'],False,[],,0,0,0,False,True,1145816686710403072,"[{'screen_name': 'joanplanas', 'user_id': '1139031'}]"
5,Luydj,Fotos Servian,240802850,1145817857541988353,/Luydj/status/1145817857541988353,2019-07-01 22:14:00,1562019240,Otro MENA detenido por un intento de agresión sexual en Barcelona https://www.lagaceta.eu/2019/06/otro-mena-detenido-por-un-intento-de.html …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Otro MENA detenido por un intento de <strong>agresión</strong> sexual en <strong>Barcelona</strong> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.lagaceta.eu/2019/06/otro-mena-detenido-por-un-intento-de.html"" dir=""ltr"" href=""https://t.co/h37n6AOz0h"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.lagaceta.eu/2019/06/otro-mena-detenido-por-un-intento-de.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">lagaceta.eu/2019/06/otro-m</span><span class=""invisible"">ena-detenido-por-un-intento-de.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.lagaceta.eu/2019/06/otro-mena-detenido-por-un-intento-de.html'],[],False,[],,0,0,0,False,False,,[]
6,Fitnessevilla,Rafael Santacruz,545966707,1145805506772164609,/Fitnessevilla/status/1145805506772164609,2019-07-01 21:24:55,1562016295,"No.
Ningún delito leve conlleva detención.
En el caso de que exista ordenanza municipal que multe la desnudez (Barcelona y Valladolid, poco más...)

Deja ya de inventar pamplinas sin haber leído en tu vida ni  media página del código penal.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">No.
Ningún <strong>delito</strong> leve conlleva detención.
En el caso de que exista ordenanza municipal que multe la desnudez (<strong>Barcelona</strong> y Valladolid, poco más...)

Deja ya de inventar pamplinas sin haber leído en tu vida ni  media página del código penal.</p>",[],[],False,[],,0,0,1,True,True,1145335904610988034,"[{'screen_name': 'leisysiel', 'user_id': '889970527531651072'}, {'screen_name': 'Kurisu_NyaoNyao', 'user_id': '896917157241643008'}, {'screen_name': 'iBarbarellah', 'user_id': '455697160'}]"
7,calichemorales7,GIO,169910027,1145805462216089601,/calichemorales7/status/1145805462216089601,2019-07-01 21:24:44,1562016284,"Alcalde que planes hay para la galeria Santa Elena?? El estado de la galeria es critico. Basuras, delincuencia, drogas.  La galeria no tiene que ser sinonimo de suciedad.  En otras ciudades han transformado estos sitios en atracciones turisticas. Como la boqueria barcelona.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Alcalde que planes hay para la galeria Santa Elena?? El estado de la galeria es critico. Basuras, <strong>delincuencia</strong>, drogas.  La galeria no tiene que ser sinonimo de suciedad.  En otras ciudades han transformado estos sitios en atracciones turisticas. Como la boqueria <strong>barcelona</strong>.</p>",[],[],False,[],,1,0,0,False,True,1145705835785535488,"[{'screen_name': 'JorgeIvanOspina', 'user_id': '142820741'}]"
8,vigilant_cat,Vigilant,255500929,1145789002827673600,/vigilant_cat/status/1145789002827673600,2019-07-01 20:19:20,1562012360,El tema de la inseguretat a Barcelona se'ns n'està anant de les mans i tothom sap quina és la causa encara que no és políticament correcte dir-ho,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca"">El tema de la <strong>inseguretat</strong> a <strong>Barcelona</strong> se'ns n'està anant de les mans i tothom sap quina és la causa encara que no és políticament correcte dir-ho</p>",[],[],False,[],,0,1,1,True,True,1145786423703932928,"[{'screen_name': 'joseantich', 'user_id': '263806815'}, {'screen_name': 'elcasocat', 'user_id': '1052889894568255488'}]"
9,OtgerGanivet,Hoplita Català,997477985417613312,1145787508199960578,/OtgerGanivet/status/1145787508199960578,2019-07-01 20:13:24,1562012004,"Era un comentari sarcàstic. Per desgràcia em vaig criar en un barri a L'h als 80/90 amb uns índex de delinqüència força elevats, però inferiors als que hi ha a molts barris de Barcelona en l'actualitat, i allà vaig aprendre a no dur res de valor.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ca"">Era un comentari sarcàstic. Per desgràcia em vaig criar en un barri a L'h als 80/90 amb uns índex de <strong>delinqüència</strong> força elevats, però inferiors als que hi ha a molts barris de <strong>Barcelona</strong> en l'actualitat, i allà vaig aprendre a no dur res de valor.</p>",[],[],False,[],,3,0,1,True,True,1145580385209856001,"[{'screen_name': 'AnaDeLucia1', 'user_id': '1066040121173176320'}, {'screen_name': 'BCNHelpers', 'user_id': '1127632947912351746'}]"
